countryCode,stateProvince,decimalLatitude,decimalLongitude,year
US,California,34.075786,-118.545508,2021
US,Colorado,40.590399,-105.186649,2021
US,Texas,30.152564,-95.629342,2020
US,Texas,26.184478,-97.668079,2021
US,Arizona,31.527975,-110.775422,2018
US,Mississippi,33.75534,-89.78645,2021
US,Texas,30.152564,-95.629342,2019
US,Florida,29.79734,-85.291555,2020
US,Arizona,32.279154,-111.02187,2021
US,Texas,32.787266,-97.098053,2021
US,California,38.589697,-122.484552,2020
US,California,34.141689,-117.752603,2021
US,Texas,26.518148,-99.109686,2021
US,Texas,28.764495,-96.457505,2021
US,California,37.166081,-121.659354,2021
US,Vermont,44.152343,-73.275116,2019
US,Texas,30.152564,-95.629342,2019
US,California,33.10261,-116.696399,2021
US,Texas,27.31093,-97.71743,2020
US,Arizona,32.282073,-110.938177,2021
US,California,34.194108,-118.090125,2021
US,Vermont,44.523247,-73.193837,2020
US,Maine,44.833012,-70.418961,2021
US,Texas,30.152564,-95.629342,2019
US,California,32.84838,-117.197559,2020
US,Texas,27.511554,-97.960853,2021
US,California,33.102618,-116.696462,2021
US,California,34.447875,-120.17865,2020
US,Texas,30.152564,-95.629342,2019
US,California,32.848416,-117.197773,2020
US,Texas,30.152564,-95.629342,2019
US,Texas,27.503028,-97.961883,2021
US,Vermont,43.201164,-73.052685,2020
US,California,33.371823,-116.424326,2021
US,Washington,47.995426,-122.765595,2021
US,California,33.371856,-116.424286,2021
US,Maine,44.338329,-68.994841,2021
US,Texas,33.563224,-101.803419,2021
US,Massachusetts,42.294283,-71.957031,2018
US,California,36.514658,-121.13317,2021
US,Florida,30.109142,-84.158048,2020
US,New Mexico,35.776837,-105.808871,2020
US,Vermont,44.523247,-73.193837,2020
US,California,32.848269,-117.19743,2020
US,California,37.273753,-122.157906,2021
US,Texas,32.979425,-97.119704,2021
US,California,34.266204,-118.147876,2021
US,California,33.670276,-117.641821,2020
US,Washington,47.448801,-122.090128,2020
US,California,37.470678,-122.28563,2021
US,California,34.149393,-118.165967,2020
US,California,38.067917,-122.772991,2020
US,California,34.105927,-118.727563,2020
US,Washington,47.534205,-122.066067,2020
US,California,34.088624,-118.7936,2020
US,California,37.164275,-122.326667,2020
US,California,34.014784,-118.760834,2020
US,California,34.121702,-118.700642,2020
US,Texas,30.611581,-96.384844,2020
US,California,38.35286,-122.518565,2020
US,Florida,25.931033,-81.310917,2020
US,California,34.100242,-118.657225,2020
US,California,32.761303,-116.640083,2020
US,California,34.038649,-118.651692,2020
US,Arizona,32.278568,-111.023024,2020
US,California,32.708687,-116.524609,2020
US,California,32.702861,-116.514552,2020
US,Texas,33.358778,-97.088254,2020
US,California,34.107566,-118.679728,2020
US,California,34.030852,-118.748329,2020
US,California,34.016834,-118.601117,2020
US,California,34.152366,-118.625158,2020
US,Florida,26.438417,-82.048094,2020
US,California,34.068054,-118.712723,2020
US,California,32.847593,-117.232798,2020
US,California,34.32209,-118.31548,2020
US,California,37.829887,-122.520792,2013
CA,British Columbia,49.242123,-121.28386,2017
US,California,34.097375,-118.796131,2020
US,California,34.085742,-118.741549,2020
US,California,34.165946,-118.697086,2020
US,California,34.15517,-118.634996,2020
US,California,34.32209,-118.31548,2020
US,Connecticut,41.200753,-72.780471,2020
US,California,36.534953,-121.876117,2020
US,California,34.186427,-118.749351,2020
US,California,34.147226,-118.609585,2020
US,California,34.049573,-118.634741,2020
CA,Ontario,46.595928,-84.25608,2020
US,California,34.050974,-118.648604,2020
US,Texas,32.89387,-96.845141,2020
US,California,34.33319,-118.30473,2020
US,Arizona,32.350401,-111.095097,2020
MX,Guanajuato,21.552388,-100.446397,2020
US,Texas,31.557535,-97.186831,2020
US,North Carolina,35.248118,-79.802075,2020
US,Connecticut,41.899691,-72.472239,2019
US,Texas,33.050411,-96.852958,2020
MX,Sonora,29.035824,-111.076716,2020
US,California,33.856868,-117.251271,2020
US,California,34.110055,-118.731671,2020
US,Florida,28.968333,-81.0875,2020
US,California,38.658868,-121.185228,2020
US,California,37.280586,-121.570349,2020
US,California,38.259338,-121.462005,2020
US,California,33.101334,-116.577978,2020
US,California,32.865961,-117.186313,2020
US,Florida,26.438417,-82.048094,2020
US,Connecticut,41.933402,-72.427975,2020
US,California,37.515036,-121.831169,2020
US,Virginia,38.32095,-79.65366,2020
US,Oregon,44.636784,-124.05345,2020
US,Texas,33.990081,-99.955589,2017
US,California,34.025004,-118.799713,2020
US,Texas,30.759189,-97.769961,2020
US,Washington,47.556329,-122.066428,2020
US,Wisconsin,45.076303,-87.266005,2020
US,California,36.183998,-121.224307,2020
US,California,34.09361,-118.587799,2020
US,Florida,26.956733,-82.136689,2007
US,Texas,30.16682,-97.279721,2020
US,Connecticut,41.956974,-72.340006,2020
US,California,37.764201,-119.112625,2020
US,California,34.044428,-118.646538,2020
US,California,34.454704,-118.9078,2020
US,Georgia,31.63953,-81.26922,2020
US,California,37.408867,-121.786934,2020
US,California,34.008384,-118.723155,2020
US,Texas,29.920989,-95.840993,2020
US,California,34.164151,-118.714613,2020
US,Texas,29.246585,-96.789418,2020
US,California,38.028486,-122.215339,2020
US,California,37.411537,-121.798884,2020
US,Texas,32.640953,-98.295128,2020
US,Texas,30.574376,-96.362655,2020
US,Texas,29.56206,-100.310375,2020
US,Texas,30.576816,-96.362517,2020
US,Arizona,31.556646,-111.04715,2020
US,California,34.126611,-118.637322,2020
US,California,37.512982,-121.786319,2020
US,Vermont,44.341375,-72.461672,2020
US,California,34.040643,-117.158989,2019
US,Texas,27.667231,-97.32682,2020
MX,Baja California,30.969004,-115.833303,2018
US,Texas,30.288036,-97.866878,2020
US,California,38.458089,-122.506668,2020
US,Texas,30.317995,-97.879051,2020
US,Mississippi,33.31484,-89.64806,2020
US,California,37.513024,-121.786514,2020
US,California,36.768203,-121.194231,2020
US,California,35.644014,-121.189321,2020
US,California,36.479965,-121.752497,2020
US,California,32.716472,-116.531003,2020
US,California,37.512363,-121.786919,2020
US,Texas,33.990081,-99.955589,2017
US,Arizona,32.433728,-110.99853,2020
US,California,38.48511,-122.451258,2020
US,South Carolina,32.087385,-80.931315,2020
US,California,34.127223,-117.797026,2020
US,California,37.512982,-121.786319,2020
US,California,32.868992,-117.178903,2020
US,California,38.437921,-122.405116,2020
US,California,37.511773,-121.78709,2020
US,Massachusetts,42.132631,-73.30448,2020
US,Texas,33.990081,-99.955589,2017
US,Florida,26.342337,-80.251105,2020
US,California,38.404631,-122.500867,2020
US,California,37.512857,-121.786332,2020
US,California,32.963558,-116.665047,2020
US,Nebraska,41.716665,-103.672363,2020
US,California,38.418334,-122.409034,2020
US,Vermont,43.067831,-72.45874,2020
US,Texas,31.583834,-97.191105,2020
US,California,37.512982,-121.786319,2020
US,Idaho,48.246517,-116.477332,2020
US,California,37.845907,-122.548949,2020
US,California,38.421632,-122.513406,2020
US,California,37.512857,-121.786332,2020
US,California,38.638573,-121.245333,2020
US,California,38.588822,-122.471959,2020
US,California,38.557783,-122.582984,2020
US,Vermont,44.340788,-72.46118,2020
US,Massachusetts,42.132631,-73.30448,2020
US,Colorado,38.069006,-102.968939,2020
US,New Mexico,36.56686,-105.44588,2018
US,California,37.294894,-121.791255,2020
US,California,37.511773,-121.78709,2020
US,California,37.512857,-121.786332,2020
US,California,37.511773,-121.78709,2020
CA,Ontario,44.466903,-76.446403,2020
US,California,34.416758,-119.339503,2020
US,Mississippi,30.374936,-88.707567,2020
US,California,34.102866,-118.224199,2015
US,Vermont,44.463171,-73.086613,2020
US,California,38.149622,-122.567044,2020
US,California,33.970875,-117.326211,2020
US,Texas,27.568307,-99.430295,2020
US,California,38.577757,-122.406196,2020
US,Vermont,44.341341,-72.461697,2020
US,California,37.564517,-119.967392,2020
US,California,32.868992,-117.178903,2020
US,California,37.373948,-122.187838,2020
US,California,38.524805,-122.44197,2020
US,New York,41.77765,-73.585157,2020
US,Louisiana,29.649371,-90.528215,2020
US,Colorado,40.696673,-105.663931,2020
US,Texas,30.572534,-96.363157,2020
US,California,38.538643,-122.449919,2020
US,Texas,30.572863,-96.365622,2020
US,Colorado,40.591133,-105.133636,2020
US,California,37.828668,-122.483952,2013
US,California,32.96658,-116.655883,2020
US,California,37.512857,-121.786332,2020
US,Massachusetts,42.141391,-72.114588,2020
US,Massachusetts,42.612606,-71.571115,2020
US,California,37.512857,-121.786332,2020
US,California,37.512982,-121.786319,2020
US,Mississippi,34.62054,-89.42096,2020
US,California,37.40955,-121.788047,2020
MX,Baja California Sur,26.352922,-111.488494,2020
US,California,37.98235,-122.57595,2020
CA,British Columbia,49.742018,-116.856856,2016
US,Florida,29.650677,-82.32021,2020
US,California,33.735012,-116.426034,2020
US,Texas,33.990081,-99.955589,2017
US,California,38.638517,-121.205194,2020
US,Texas,30.571163,-96.363935,2020
US,California,38.49596,-122.443284,2020
US,Mississippi,33.522127,-88.847471,2020
MX,Baja California Sur,26.924573,-113.048497,2020
US,Pennsylvania,41.718972,-77.766803,2020
US,California,37.512982,-121.786319,2020
US,Texas,30.571999,-96.363753,2020
US,California,32.86642,-117.185562,2020
US,California,38.439576,-122.489131,2020
US,California,38.554006,-122.438481,2020
US,Texas,32.425031,-97.397321,2020
US,California,34.096603,-118.972881,2020
US,Arizona,32.254985,-110.829724,2020
US,California,37.41642,-122.396729,2020
US,Minnesota,48.073389,-93.133439,2020
US,Colorado,40.733771,-105.721917,2020
US,California,36.288423,-121.844272,2020
US,New Mexico,32.782021,-108.167786,2020
US,California,34.425338,-119.1354,2020
US,Texas,33.990081,-99.955589,2017
US,Texas,33.990081,-99.955589,2017
US,Texas,33.990081,-99.955589,2017
US,Texas,33.125129,-96.878428,2020
US,Texas,29.180539,-102.955008,2020
US,Connecticut,41.611961,-72.112286,2020
US,Arizona,32.33944,-110.981591,2019
US,Texas,26.947596,-97.792938,2020
US,Texas,33.990081,-99.955589,2017
US,California,37.172248,-121.730135,2020
US,Texas,32.839122,-97.476508,2016
MX,Sonora,27.016829,-108.947601,2020
MX,Chihuahua,31.151624,-108.133339,2020
US,Arizona,32.33944,-110.981591,2019
US,Arizona,32.278454,-111.024505,2020
US,Minnesota,47.120905,-91.710797,2020
US,Connecticut,41.497672,-73.31623,2020
US,California,33.528875,-117.737801,2020
US,Arizona,32.33944,-110.981591,2019
US,Colorado,39.383819,-104.688199,2020
US,Arizona,32.368502,-110.972836,2020
US,Utah,37.292489,-112.583108,2020
US,Texas,32.978201,-98.372912,2020
US,Connecticut,41.798497,-72.079279,2020
US,Arizona,32.33944,-110.981591,2020
MX,Chihuahua,31.151624,-108.133339,2020
US,California,32.675375,-117.017256,2020
US,California,32.709103,-116.527562,2020
US,California,32.908333,-117.196667,2020
US,Texas,33.990081,-99.955589,2017
US,Texas,33.083072,-96.902495,2020
US,Texas,33.990081,-99.955589,2017
MX,Chihuahua,31.151624,-108.133339,2020
US,Texas,25.850839,-97.417088,2020
US,California,37.815206,-122.133588,2020
MX,Sonora,26.943407,-109.423683,2020
US,Arizona,32.33944,-110.981591,2020
US,California,37.193687,-122.140106,2020
US,Texas,33.990081,-99.955589,2017
US,Vermont,43.69423,-73.034518,2020
US,California,33.968719,-117.323394,2020
CA,British Columbia,50.111308,-120.786222,2020
US,Texas,30.778624,-97.66243,2020
US,Texas,33.990081,-99.955589,2017
US,Arizona,32.3168,-110.815419,2020
US,Arizona,33.490868,-112.489974,2020
US,New York,42.95435,-73.627205,2016
US,North Carolina,34.652369,-76.996057,2015
US,Arizona,33.491646,-112.495449,2020
US,Connecticut,41.287209,-73.232614,2019
US,Arizona,32.33944,-110.981591,2020
US,Texas,33.990081,-99.955589,2017
US,California,32.704903,-116.520224,2020
US,New Hampshire,43.517622,-72.127664,2020
US,Arizona,32.33944,-110.981591,2019
US,Texas,33.990081,-99.955589,2017
US,Texas,33.990081,-99.955589,2017
US,California,34.284942,-117.3535,2020
US,California,32.709051,-116.527483,2020
US,Texas,30.597363,-97.751023,2020
US,Texas,33.990081,-99.955589,2017
US,California,34.125872,-118.708031,2020
US,Connecticut,41.510761,-73.282347,2020
US,Texas,33.990081,-99.955589,2017
US,Texas,33.990081,-99.955589,2017
US,Texas,33.990081,-99.955589,2017
US,Florida,29.420111,-81.793306,2020
US,Arizona,32.33944,-110.981591,2020
US,Texas,32.821288,-98.040368,2020
US,California,35.644014,-121.189321,2020
US,Connecticut,41.944647,-72.788371,2020
US,Texas,33.990081,-99.955589,2017
US,California,37.444432,-121.310635,2020
US,California,37.505873,-121.912266,2020
US,Texas,31.548239,-97.372268,2020
US,California,34.135153,-118.341996,2020
US,California,37.307875,-122.199817,2020
US,California,34.42582,-119.134689,2020
US,California,38.332872,-122.487037,2020
US,Texas,32.785368,-97.075697,2020
US,Mississippi,33.338428,-88.579549,2020
MX,Baja California Sur,26.922055,-113.053627,2020
US,North Carolina,35.592797,-77.426124,2020
US,California,40.467004,-122.262032,2020
US,Texas,33.990081,-99.955589,2017
US,Texas,29.62022,-98.67445,2020
US,California,38.082315,-122.782081,2020
US,Texas,33.203318,-96.650022,2020
US,Massachusetts,42.565185,-71.790721,2020
US,Oregon,44.073512,-124.087767,2020
US,New Mexico,35.6425,-105.9329,2020
US,Ohio,38.905248,-82.69293,2020
US,Minnesota,49.312912,-94.888219,2020
US,California,37.526917,-121.828842,2020
US,Oregon,42.07234,-122.621219,2020
US,Missouri,39.588029,-91.69889,2020
US,Arizona,32.278933,-111.022339,2006
US,Texas,33.990081,-99.955589,2017
MX,Baja California Sur,26.921805,-113.074392,2020
US,Arizona,33.379959,-112.542939,2020
US,Utah,41.367195,-111.782683,2020
US,Texas,33.990277,-98.582351,2020
US,Texas,33.125116,-96.878326,2020
US,California,32.868992,-117.178903,2020
US,California,32.8699,-117.174846,2020
US,California,32.868856,-117.177951,2020
US,Texas,29.488819,-97.900892,2020
US,California,37.150566,-121.777711,2020
US,Utah,41.373256,-111.781155,2020
US,Texas,30.429381,-97.732134,2020
MX,Chihuahua,25.969974,-106.943245,2020
US,California,38.015233,-122.593453,2020
US,California,33.952812,-117.264305,2020
US,California,34.166883,-117.629728,2020
US,Florida,30.140085,-84.117601,2020
US,Texas,33.990081,-99.955589,2017
US,Texas,30.518173,-97.749025,2020
US,Texas,33.987484,-98.514759,2020
US,California,37.969492,-122.636949,2020
US,California,37.597627,-121.995544,2020
CA,Alberta,51.130895,-114.151796,2020
US,California,34.201897,-118.214417,2020
US,California,33.659341,-117.582901,2020
US,California,40.324811,-124.285626,2020
US,Texas,31.641377,-106.304331,2020
US,Texas,29.571792,-95.166841,2020
US,Texas,30.893208,-94.399605,2020
US,California,35.644014,-121.189321,2020
US,California,37.434307,-122.300649,2020
US,Florida,30.253269,-82.505899,2020
US,California,33.120064,-116.603024,2020
US,Connecticut,41.376299,-72.956056,2017
US,Texas,30.628366,-96.544659,2020
US,Vermont,44.428455,-72.91852,2014
MX,México,20.010231,-99.119142,2020
US,California,36.614633,-120.950224,2020
MX,México,20.010225,-99.119112,2020
US,South Carolina,34.795453,-80.161606,2020
CA,Alberta,50.997579,-114.140814,2020
US,California,33.120074,-116.603019,2020
US,North Carolina,35.854604,-77.055511,2020
US,California,35.487497,-120.638344,2020
US,California,36.852411,-119.816615,2019
US,Washington,47.261496,-122.045223,2019
US,Washington,47.261544,-122.045245,2019
US,North Carolina,35.013083,-83.339308,2020
US,California,33.120069,-116.603023,2020
US,Washington,47.535384,-122.178603,2020
US,Washington,47.535361,-122.178619,2020
US,Vermont,44.349177,-72.46279,2015
US,California,35.644014,-121.189321,2020
MX,Chihuahua,26.862919,-105.848112,2020
US,California,35.48741,-120.638215,2020
US,Colorado,38.777956,-104.830515,2020
US,Illinois,42.598067,-90.279843,2020
US,California,38.043847,-122.798653,2020
US,North Carolina,35.894712,-82.356949,2020
US,Maine,44.008175,-69.406015,2020
US,Washington,47.535372,-122.178524,2020
US,Texas,26.165281,-97.359918,2014
US,Texas,30.728442,-97.617212,2020
MX,Hidalgo,20.42211,-99.661483,2019
US,California,37.833143,-121.798308,2020
US,Washington,47.535327,-122.178531,2020
US,California,32.709649,-116.520294,2020
US,Nebraska,41.716667,-103.673313,2020
US,California,38.070841,-122.825585,2020
US,Washington,47.535318,-122.178583,2020
CA,Ontario,44.555643,-76.276207,2020
US,California,34.974152,-118.942517,2020
US,California,35.644014,-121.189321,2020
US,California,37.802101,-120.717486,2020
US,Utah,37.304955,-112.551921,2020
US,California,36.467192,-121.806404,2017
US,Texas,30.158733,-98.516077,2020
US,California,32.84749,-117.23432,2020
US,Maine,43.951122,-70.532631,2020
US,Washington,47.53533,-122.178506,2020
US,California,34.329713,-117.75372,2020
US,California,32.84749,-117.23432,2020
US,California,38.15413,-122.947866,2020
US,Ohio,41.388594,-81.607065,2020
US,California,33.11288,-116.669908,2020
US,Arizona,31.548015,-110.141531,2020
US,California,33.350303,-117.034203,2020
US,California,32.84749,-117.23432,2020
US,Michigan,46.461369,-85.468733,2020
US,Washington,47.535347,-122.178567,2020
US,California,32.868992,-117.178903,2020
US,California,33.120075,-116.603015,2020
US,Texas,31.011678,-97.425885,2020
US,California,32.868992,-117.178903,2020
US,Washington,47.535344,-122.178548,2020
US,Texas,32.587634,-97.238321,2020
US,Texas,30.650057,-97.620434,2020
US,California,33.120072,-116.603017,2020
US,New York,41.728325,-73.574495,2020
US,Texas,30.15847,-98.506739,2020
US,California,34.051281,-116.572049,2016
US,Arizona,33.49417,-111.926052,2020
US,New Mexico,33.915352,-108.404762,2012
US,Texas,34.064549,-98.557331,2020
US,California,33.397048,-116.950356,2020
US,California,37.848464,-122.543056,2020
US,Texas,31.634657,-106.307227,2020
US,Mississippi,33.698034,-89.712712,2020
CA,Alberta,51.146633,-114.237207,2020
US,California,32.971716,-117.133952,2020
US,Texas,30.645313,-96.390205,2020
US,California,34.242318,-118.677391,2020
CA,Ontario,45.896516,-83.011642,2017
US,California,38.903725,-120.154754,2012
US,Florida,30.385536,-86.449189,2020
US,California,34.687864,-119.35865,2020
US,California,33.15289,-116.476974,2020
US,California,37.574614,-121.68774,2020
US,Connecticut,41.569812,-72.879045,2020
US,Colorado,40.014986,-105.270546,2020
US,California,34.095746,-118.586301,2020
US,California,33.241054,-116.431204,2020
US,Massachusetts,42.699821,-71.905393,2020
US,Massachusetts,42.699821,-71.905393,2020
US,California,34.122694,-118.613622,2020
US,California,33.158447,-117.276947,2020
US,California,34.017255,-118.790866,2020
US,Florida,27.834849,-80.434576,2009
US,California,32.953005,-117.222442,2020
US,Connecticut,41.585664,-73.350614,2020
US,Arizona,33.932378,-112.692819,2020
US,California,34.152053,-118.725189,2020
US,California,34.094391,-118.588983,2020
US,Arizona,32.231092,-111.152046,2020
US,California,34.20115,-118.123972,2020
US,Florida,26.494207,-80.216699,2020
US,California,34.242154,-118.678961,2020
US,California,34.181366,-118.772044,2020
US,California,34.068163,-118.704152,2020
US,Massachusetts,42.416764,-71.682908,2020
US,California,34.004994,-118.694397,2020
US,California,34.030944,-118.734563,2020
CA,Alberta,51.117584,-114.221455,2020
US,California,38.657034,-121.962114,2020
US,Nebraska,41.71616,-103.673248,2020
US,Alabama,32.62881,-85.480562,2020
US,California,34.441028,-119.135055,2020
US,California,38.540676,-122.666812,2020
US,California,38.310405,-123.020644,2020
US,Texas,32.857092,-97.301205,2020
US,California,33.83217,-117.776917,2020
US,Arizona,31.996343,-110.655231,2020
US,California,37.535779,-119.852035,2020
CA,Nova Scotia,45.166347,-63.692033,2020
US,Oregon,43.073934,-122.783708,2020
US,New Hampshire,44.005097,-71.126526,2020
US,Connecticut,41.569944,-73.25473,2020
CA,Alberta,51.117584,-114.221455,2020
US,California,34.079376,-118.683913,2020
CA,Ontario,44.53364,-77.119798,2020
US,California,33.105059,-116.599467,2020
US,California,34.083752,-118.748951,2020
MX,San Luis Potosí,22.140522,-100.500976,2019
CA,Alberta,51.117584,-114.221455,2020
CA,Alberta,51.117584,-114.221455,2020
CA,Alberta,51.117584,-114.221455,2020
US,Nebraska,41.716777,-103.672793,2020
MX,Chihuahua,30.155126,-106.463868,2017
US,Georgia,30.666893,-82.333179,2020
US,California,38.006917,-122.76263,2020
US,California,35.644235,-120.742146,2020
US,California,34.19673,-118.772023,2020
US,Connecticut,41.437801,-73.225086,2020
US,California,36.389456,-121.550944,2020
US,North Carolina,36.252219,-78.739982,2019
US,Texas,30.30099,-96.670744,2020
US,California,34.094986,-118.625588,2020
US,Arkansas,35.634692,-91.660048,2020
US,California,37.3576,-122.181412,2020
US,Arizona,33.932751,-112.694443,2020
US,Oregon,43.895145,-122.929925,2020
US,California,36.797857,-121.262693,2020
CA,Alberta,51.117584,-114.221455,2020
US,California,35.644014,-121.189321,2020
MX,Sonora,29.200408,-112.048462,2018
US,Colorado,40.194429,-105.525555,2020
MX,Coahuila,25.202972,-100.3666,2020
US,Florida,27.515308,-80.34848,2020
US,California,32.70555,-116.516774,2020
CA,Alberta,51.117584,-114.221455,2020
US,Connecticut,41.233582,-73.246882,2020
US,California,34.055148,-118.728061,2020
CA,Alberta,51.117584,-114.221455,2020
US,Arizona,33.302914,-111.999394,2020
US,Florida,28.647151,-80.736908,2010
US,California,34.154877,-118.60528,2020
US,California,32.720228,-116.528388,2020
CA,Alberta,51.117584,-114.221455,2020
CA,Ontario,45.897103,-83.014719,2020
CA,Alberta,51.117584,-114.221455,2020
CA,Alberta,51.117584,-114.221455,2020
US,California,32.927312,-117.241463,2020
US,Virginia,38.109054,-78.388212,2020
US,California,35.632428,-120.797049,2020
CA,Alberta,51.117584,-114.221455,2020
US,California,34.028953,-118.759967,2020
CA,Alberta,51.117584,-114.221455,2020
CA,Alberta,51.117584,-114.221455,2020
US,California,34.042724,-118.756644,2020
CA,Alberta,51.117584,-114.221455,2020
CA,Ontario,45.894094,-83.009803,2020
CA,Alberta,51.117584,-114.221455,2020
US,California,34.076382,-118.791567,2020
CA,Alberta,51.117584,-114.221455,2020
US,California,33.152202,-116.475767,2020
US,Connecticut,41.390241,-73.266177,2020
US,California,34.033059,-118.624898,2020
US,California,33.022561,-116.99907,2020
US,Mississippi,34.069577,-89.856645,2020
US,New Mexico,32.530067,-104.0847,2020
US,Massachusetts,42.277444,-71.958118,2020
US,Arizona,31.378211,-110.852866,2020
US,California,34.348747,-119.158138,2020
US,Arizona,32.195828,-110.744567,2020
US,Arizona,32.018237,-110.643044,2020
US,California,32.70571,-116.514643,2020
US,California,35.199387,-120.752228,2020
US,Florida,28.652735,-81.559669,2020
US,Texas,30.300414,-96.669827,2020
US,Utah,37.493909,-112.537147,2020
US,California,38.47052,-123.14138,2020
US,Texas,27.646663,-99.245797,2020
US,California,33.04942,-116.656928,2020
US,Texas,30.862694,-94.735366,2020
US,California,37.897697,-121.946258,2020
US,California,32.708065,-116.527191,2020
US,Maryland,39.544052,-79.148064,2020
US,Arizona,32.434338,-110.999614,2020
MX,Coahuila,28.849865,-103.096538,2020
US,Arizona,32.315437,-110.847245,2020
US,Arizona,32.016879,-110.643067,2020
US,California,37.908153,-121.950211,2020
CA,Ontario,48.870667,-94.036178,2020
US,Arizona,33.556789,-111.916946,2020
US,California,32.696573,-116.520751,2020
US,Virginia,38.896815,-78.149522,2017
MX,Coahuila,25.334292,-101.067793,2020
US,Oregon,43.398899,-123.375652,2020
US,California,37.195199,-121.967637,2020
US,Colorado,40.190046,-105.368387,2020
US,Connecticut,41.60795,-73.187469,2020
MX,Coahuila,25.40296,-100.596743,2020
CA,British Columbia,49.907746,-120.566104,2016
US,California,33.120071,-116.603022,2020
US,California,35.644014,-121.189321,2020
US,Connecticut,41.905114,-72.337653,2020
US,California,33.120017,-116.603057,2020
US,Massachusetts,42.611202,-71.574515,2020
US,Missouri,40.314125,-92.692102,1997
US,California,34.135153,-118.341996,2020
MX,Sonora,31.131004,-109.238853,2020
US,Tennessee,36.341297,-85.733001,2016
US,Nevada,38.720962,-114.912027,2020
US,Florida,26.937017,-82.279372,2020
US,Texas,29.63688,-99.156717,2020
US,Nebraska,41.715761,-103.672063,2020
US,Maine,44.839047,-70.368911,2020
US,California,37.904304,-122.014462,2020
US,Nebraska,41.71652,-103.673965,2020
US,New Hampshire,43.003727,-70.981966,2020
US,Colorado,38.798177,-104.829105,2020
MX,Baja California Sur,23.435447,-109.439143,2020
MX,Guanajuato,21.479303,-100.111601,2020
US,Arizona,31.378902,-110.853424,2020
US,Michigan,47.019904,-88.387577,2020
US,New York,41.689777,-74.371511,2019
US,New Hampshire,42.832589,-71.191851,2020
US,California,32.868992,-117.178903,2020
US,Ohio,39.404889,-84.654341,2020
US,Arizona,32.279367,-110.725778,2020
US,California,38.081138,-122.802463,2020
US,California,32.868992,-117.178903,2020
US,Connecticut,41.498441,-73.542904,2020
US,California,33.120066,-116.603021,2020
US,North Carolina,36.168221,-81.914451,2020
US,Connecticut,41.163272,-73.451614,2020
MX,Guanajuato,21.468206,-100.114643,2020
US,Oregon,44.857037,-122.628319,2020
US,California,32.868992,-117.178903,2020
US,California,33.120069,-116.603017,2020
US,Arizona,31.81656,-110.34946,2020
US,California,34.163996,-118.840469,2020
MX,Guanajuato,21.441232,-100.142456,2020
US,California,36.394774,-120.539194,2020
US,California,38.006933,-122.76136,2020
US,Texas,29.917576,-95.793006,2020
US,Arizona,33.685785,-111.983295,2020
US,California,33.120018,-116.603075,2020
US,Texas,33.061022,-96.958588,2020
US,Vermont,44.442272,-73.129989,2020
US,California,32.868992,-117.178903,2020
CA,British Columbia,49.907083,-120.56645,2016
US,California,34.187077,-118.741103,2020
US,California,34.10898,-118.614084,2020
US,California,34.053496,-118.654012,2020
US,Connecticut,41.981333,-72.852777,2020
US,California,34.078618,-118.663406,2020
US,California,38.0139,-122.632125,2020
US,California,36.789957,-121.321043,2019
US,California,34.122673,-118.756605,2020
US,California,34.122977,-118.751959,2020
US,Tennessee,35.104743,-84.929824,2020
US,California,34.126522,-118.768633,2020
US,California,40.551063,-124.166688,2020
US,California,34.182727,-118.694225,2020
US,South Carolina,33.949368,-79.980606,2003
US,California,37.40918,-121.784102,2020
US,California,34.157077,-118.628283,2020
US,California,34.142921,-118.685324,2020
US,California,34.101402,-118.607548,2020
US,California,37.408074,-121.796653,2020
US,Missouri,38.497217,-90.68276,2013
US,California,37.628276,-122.025642,2020
US,California,34.0859,-118.683482,2020
MX,Nuevo León,26.544182,-100.512297,2020
US,California,37.288649,-122.077978,2020
US,California,34.024484,-118.694185,2020
US,California,34.133279,-118.636818,2020
US,California,34.099201,-118.696373,2020
US,California,34.027305,-118.690318,2020
US,Texas,29.189986,-98.12914,2020
US,California,34.030699,-118.735669,2020
US,Arizona,34.229307,-112.098289,2020
US,California,34.112746,-118.689573,2020
US,Texas,31.634641,-98.248142,2020
US,Colorado,39.554675,-104.977242,2020
US,California,34.04184,-118.741323,2020
US,Connecticut,41.511989,-73.322895,2020
US,California,34.179668,-118.633185,2020
US,California,36.797693,-121.263405,2020
US,Connecticut,41.421921,-73.233466,2020
US,California,32.961012,-116.327771,2020
MX,Chihuahua,29.32803,-108.208478,2019
US,California,34.039374,-118.773339,2020
US,California,34.164119,-118.635542,2020
US,Texas,33.959111,-99.058701,2020
US,California,37.328554,-122.192956,2020
US,Arizona,32.27813,-111.022137,2020
US,California,35.644014,-121.189321,2020
US,California,33.017872,-116.708917,2020
US,Connecticut,41.868073,-72.585511,2020
US,Texas,31.634641,-98.248142,2020
US,Vermont,44.583262,-73.187539,2020
US,California,34.201388,-118.123891,2020
US,California,34.179389,-118.72376,2020
US,California,33.19,-116.32,2020
US,California,34.167448,-118.681221,2020
US,Texas,31.634641,-98.248142,2020
US,Mississippi,33.31124,-89.64151,2020
US,Texas,33.215124,-96.726228,2020
MX,Chihuahua,28.99879,-108.629226,2020
CA,Alberta,51.110707,-114.150746,2020
US,California,37.595769,-121.714508,2020
